date,stor_Folsom,stor_Keswick,stor_New Melones,stor_Nimbus,stor_Pine Flat,stor_Shasta
2015-05-31 00:00:00,1202.644809,29.35686722,2985.02609,10.85464056,1233.481855,5614.932874
2015-06-30 00:00:00,1202.644809,29.35686722,2952.76986024,10.85464056,1233.481855,5614.932874
2015-07-31 00:00:00,1202.644809,29.35686722,2985.02609,10.85464056,1233.481855,5614.932874
2015-08-31 00:00:00,1202.644809,29.35686722,2985.02609,10.85464056,1233.481855,5614.932874
2015-09-30 00:00:00,1202.644809,29.35686722,2653.65495866,10.85464056,1233.481855,5614.932874
2015-10-31 00:00:00,1202.644809,29.35686722,2136.70912556,10.85464056,1209.4610154,5387.45686448
2015-11-30 00:00:00,1202.644809,29.35686722,2218.19400308,10.85464056,1233.481855,5614.932874
2015-12-31 00:00:00,1202.644809,29.35686722,2322.70810727,10.85464056,1233.481855,5614.932874
2016-01-31 00:00:00,367.183637786,29.35686722,2446.97468845,10.85464056,866.878773822,3046.15210149
2016-03-31 00:00:00,1202.644809,29.35686722,2664.72032044,10.85464056,1015.97093514,5002.96451452
2016-04-30 00:00:00,1202.644809,29.35686722,2816.20891698,10.85464056,1233.481855,5614.932874
2016-05-31 00:00:00,1202.644809,29.35686722,2985.02609,10.85464056,1233.481855,5614.932874
2016-06-30 00:00:00,1202.644809,29.35686722,2985.02609,10.85464056,1233.481855,5614.932874
2016-07-31 00:00:00,1202.644809,29.35686722,2985.02609,10.85464056,1233.481855,5614.932874
2016-08-31 00:00:00,1202.644809,29.35686722,2985.02609,10.85464056,1233.481855,5614.932874
2016-09-30 00:00:00,1202.644809,29.35686722,2985.02609,10.85464056,1233.481855,5614.932874
2016-10-31 00:00:00,1202.644809,29.35686722,2460.54634844,10.85464056,1198.40290154,5097.6018298
2016-11-30 00:00:00,1202.644809,29.35686722,2505.26563965,10.85464056,1233.481855,5614.932874
2016-12-31 00:00:00,1202.644809,29.35686722,2051.87636278,10.85464056,735.370470687,3033.39850991
