date,Shasta,Keswick,Folsom,Nimbus,New Melones,Pine Flat
2015-08-31 00:00:00,99.9498943567,16.5520296546,19.8434069677,2.31177030952,18.6889371453,7.01470141855
2015-09-30 00:00:00,99.7696599157,16.5221822412,16.3597036151,1.90591651684,215.948164031,6.77176128104
2015-10-31 00:00:00,211.204944564,35.5416197958,8.95678663478,1.04347169036,300.0,16.166714894
2015-11-30 00:00:00,0.0,0.0,10.9870858714,1.28000292223,0.0,0.0
2015-12-31 00:00:00,193.404354579,32.0283941561,53.3221167973,6.21206260868,0.0,13.34056366
2016-01-31 00:00:00,714.0,117.0,207.0,13.5,0.0,146.25587272
2016-03-31 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-30 00:00:00,0.0,0.0,136.244850799,13.5,0.0,0.0
2016-05-31 00:00:00,192.999185751,31.9612968721,111.933438079,13.0403211109,0.0,119.908114711
2016-06-30 00:00:00,163.652752581,27.1014314843,62.5352957377,7.28540417574,78.7226361746,124.727137516
2016-07-31 00:00:00,131.418782541,21.7633805396,39.9900912092,4.6588726262,39.686080451,41.4229913859
2016-08-31 00:00:00,127.955543052,21.1898567448,35.7572539225,4.16574422439,36.1403478421,20.3507360337
2016-09-30 00:00:00,125.00306199,20.700916217,28.9272397866,3.37004296611,31.6670639075,18.2737904044
2016-10-31 00:00:00,448.776046872,77.0329388836,47.4688059443,5.53014794229,300.0,31.2315524008
2016-11-30 00:00:00,0.0,0.0,65.3513861354,7.61348060843,0.0,0.0
2016-12-31 00:00:00,714.0,117.0,207.0,13.5,300.0,165.0
2017-01-31 00:00:00,714.0,117.0,207.0,13.5,300.0,165.0
2017-02-28 00:00:00,55.9664722864,10.2663748348,207.0,13.5,267.284723459,160.849696026
2017-03-31 00:00:00,0.0,0.0,207.0,13.5,0.0,110.979623366
2017-04-30 00:00:00,714.0,117.0,207.0,13.5,0.0,140.857124638
2017-05-31 00:00:00,385.73781004,63.879443913,207.0,13.5,300.0,165.0
2017-06-30 00:00:00,232.063205827,38.4304264583,188.649493026,13.5,282.41780285,165.0
2017-07-31 00:00:00,166.481084025,27.569812429,72.110930887,8.40097213588,300.0,165.0
2017-08-31 00:00:00,151.832786332,25.1440063852,55.2614282065,6.43799369722,300.0,144.043785918
2017-09-30 00:00:00,714.0,117.0,207.0,13.5,289.151432771,160.766975902
2017-10-31 00:00:00,0.0,1.00254282781,0.0,0.162874796693,77.8257872698,0.0
