date,DELTA,INFLOW,flow_Folsom,flow_Keswick,flow_New Melones,flow_Nimbus,flow_Pine Flat,flow_Shasta,spill_Folsom,spill_Keswick,spill_New Melones,spill_Nimbus,spill_Pine Flat,spill_Shasta,stor_Folsom,stor_Keswick,stor_New Melones,stor_Nimbus,stor_Pine Flat,stor_Shasta
2016-01-31 00:00:00,-0.0,0.0,-369.625036294,-0.0,-0.0,-0.0,-0.0,-787.78385337,-369.625036294,-0.0,-0.0,-0.0,-0.0,-787.78385337,-4873.16956448,-787.78385337,-7529.23094576,-369.625036294,-4581.41750357,-7391.49800792
2016-03-31 00:00:00,-0.0,0.0,-570.087681358,-0.0,-0.0,-0.0,-0.0,-499.70510084,-570.087681358,-0.0,-0.0,-0.0,-0.0,-499.70510084,-3426.76488101,-499.70510084,-7184.69006804,-570.087681358,-4075.02186838,-6585.75204725
2016-04-30 00:00:00,-0.0,0.0,-265.664233176,-0.0,-0.0,-0.0,-0.0,-566.21161892,-265.664233176,-0.0,-0.0,-0.0,-0.0,-566.21161892,-3502.54102141,-566.21161892,-6967.77616533,-265.664233176,-3754.64534211,-6076.22558461
2016-05-31 00:00:00,-0.0,0.0,-299.130399423,-0.0,-0.0,-0.0,-0.0,-637.538244571,-299.130399423,-0.0,-0.0,-0.0,-0.0,-637.538244571,-3943.76194336,-637.538244571,-6721.19686189,-299.130399423,-3707.65267187,-5981.79645547
2016-06-30 00:00:00,-0.0,0.0,-371.318434194,-0.0,-0.0,-0.0,-0.0,-791.392997015,-371.318434194,-0.0,-0.0,-0.0,-0.0,-791.392997015,-4895.49549151,-791.392997015,-7266.64155122,-371.318434194,-4602.40682848,-7425.36139609
2016-07-31 00:00:00,-0.0,0.0,-449.865482936,-0.0,-0.0,-0.0,-0.0,-958.800761822,-449.865482936,-0.0,-0.0,-0.0,-0.0,-958.800761822,-5931.0668399,-958.800761822,-8803.7945863,-449.865482936,-5575.97945986,-8996.08936365
2016-08-31 00:00:00,-0.0,0.0,-458.959313615,-0.0,-0.0,-0.0,-0.0,-978.182494578,-458.959313615,-0.0,-0.0,-0.0,-0.0,-978.182494578,-6050.96068489,-978.182494578,-8981.75939536,-458.959313615,-5688.69542897,-9177.94122582
2016-09-30 00:00:00,-0.0,0.0,-473.82646849,-0.0,-0.0,-0.0,-0.0,-1009.86893972,-473.82646849,-0.0,-0.0,-0.0,-0.0,-1009.86893972,-6246.97061742,-1009.86893972,-9272.70728802,-473.82646849,-5872.97046161,-9475.24403786
2016-10-31 00:00:00,-0.0,0.0,-455.891947421,-0.0,-0.0,-0.0,-0.0,-971.644988704,-455.891947421,-0.0,-0.0,-0.0,-0.0,-971.644988704,-6010.52018282,-971.644988704,-8906.27289012,-455.891947421,-5650.67605965,-9116.60217992
2016-11-30 00:00:00,-0.0,0.0,-389.516422825,-0.0,-0.0,-0.0,-0.0,-830.17846492,-389.516422825,-0.0,-0.0,-0.0,-0.0,-830.17846492,-5135.41938449,-830.17846492,-8481.06152827,-389.516422825,-5026.09261005,-8122.80289222
2016-12-31 00:00:00,-0.0,0.0,-471.560981744,-0.0,-0.0,-0.0,-0.0,-1005.04049295,-471.560981744,-0.0,-0.0,-0.0,-0.0,-1005.04049295,-6217.10221573,-1005.04049295,-8118.35010027,-471.560981744,-5513.89875482,-9429.94036514
2017-01-31 00:00:00,-0.0,0.0,-453.346764711,-0.0,-0.0,-0.0,-0.0,-966.220420245,-453.346764711,-0.0,-0.0,-0.0,-0.0,-966.220420245,-5976.96434962,-966.220420245,-7677.78187838,-453.346764711,-4867.61072557,-8401.98406643
2017-02-28 00:00:00,-0.0,0.0,-370.6798486,-0.0,-0.0,-0.0,-0.0,-790.031992276,-370.6798486,-0.0,-0.0,-0.0,-0.0,-790.031992276,-4887.07631287,-790.031992276,-7254.14458138,-370.6798486,-4245.97477057,-7412.59140955
2017-03-31 00:00:00,-0.0,0.0,-301.569426723,-0.0,-0.0,-0.0,-0.0,-642.73656143,-301.569426723,-0.0,-0.0,-0.0,-0.0,-642.73656143,-3975.91834708,-642.73656143,-6908.41925738,-301.569426723,-3737.88385829,-6604.54605505
2017-04-30 00:00:00,-0.0,0.0,-320.900762058,-0.0,-0.0,-0.0,-0.0,-683.937532857,-320.900762058,-0.0,-0.0,-0.0,-0.0,-683.937532857,-4230.78438863,-683.937532857,-6627.83487787,-320.900762058,-3324.72612479,-6417.14470528
2017-05-31 00:00:00,-0.0,0.0,-358.46822349,-0.0,-0.0,-0.0,-0.0,-764.005280942,-358.46822349,-0.0,-0.0,-0.0,-0.0,-764.005280942,-4726.07715947,-764.005280942,-7015.16502807,-358.46822349,-2884.61542371,-7168.3919748
2017-06-30 00:00:00,-0.0,0.0,-388.399414219,-0.0,-0.0,-0.0,-0.0,-827.797774534,-388.399414219,-0.0,-0.0,-0.0,-0.0,-827.797774534,-5120.69255139,-827.797774534,-7600.91344523,-388.399414219,-2392.38619234,-7766.93450429
2017-07-31 00:00:00,-0.0,0.0,-472.069834925,-0.0,-0.0,-0.0,-0.0,-1006.12499779,-472.069834925,-0.0,-0.0,-0.0,-0.0,-1006.12499779,-6223.81092894,-1006.12499779,-7769.75820523,-472.069834925,-5851.19727738,-9440.11603535
2017-08-31 00:00:00,-0.0,0.0,-513.57442086,-0.0,-0.0,-0.0,-0.0,-1094.58395991,-513.57442086,-0.0,-0.0,-0.0,-0.0,-1094.58395991,-6771.01106276,-1094.58395991,-7328.47208977,-513.57442086,-6365.63705148,-10270.0951863
2017-09-30 00:00:00,-0.0,0.0,-575.846716345,-0.0,-0.0,-0.0,-0.0,-1227.30523662,-575.846716345,-0.0,-0.0,-0.0,-0.0,-1227.30523662,-7592.01466621,-1227.30523662,-6847.62496665,-575.846716345,-5662.02711603,-11515.3720605
2017-10-31 00:00:00,-0.0,0.0,-322.309495504,-0.0,-0.0,-0.0,-0.0,-686.939981218,-322.309495504,-0.0,-0.0,-0.0,-0.0,-686.939981218,-5338.63008301,-686.939981218,-6307.54461401,-322.309495504,-4872.04348715,-10260.0831878
