date,Shasta,Keswick,Folsom,Nimbus,New Melones,Pine Flat
2014-04-30 00:00:00,0.0,0.0,1850133.13393,215541.759267,0.0,0.0
2014-05-31 00:00:00,0.0,0.0,901817.982955,105062.4039,0.0,0.0
2014-06-30 00:00:00,0.0,0.0,614916.288419,71638.1627773,0.0,0.0
2014-07-31 00:00:00,3105667.61495,514308.722294,773218.195419,90080.4418244,0.0,1966017.44727
2014-08-31 00:00:00,3239074.91788,536401.408319,1089597.81736,126938.881393,0.0,591591.917816
2014-09-30 00:00:00,3013489.6463,499043.748975,705317.669002,82169.984652,0.0,344953.709745
2014-10-31 00:00:00,3278778.4721,542976.446853,415697.730497,48429.0662719,0.0,201047.027618
2014-11-30 00:00:00,18302485.6057,3269376.81153,466558.666771,54354.3996878,3536307.44255,475266.403154
2014-12-31 00:00:00,0.0,0.0,1866185.85971,217411.912659,0.0,0.0
2015-01-31 00:00:00,14855047.4306,2626673.75998,682549.240729,79517.4473855,0.0,597462.548626
2015-02-28 00:00:00,0.0,0.0,1351689.87908,157472.783541,0.0,0.0
2015-03-31 00:00:00,3201992.03911,530260.362217,476540.054514,55517.2380991,0.0,301631.077895
2015-04-30 00:00:00,3124193.69575,517376.701912,413330.177698,48153.2447723,0.0,356482.616118
2015-05-31 00:00:00,2558519.59767,423699.219745,386478.020911,45024.9503766,0.0,617786.564706
2015-06-30 00:00:00,3018874.52282,499935.502152,456064.839218,53131.8616928,984714.902124,686311.562492
2015-07-31 00:00:00,2376641.90557,393579.678624,363263.301249,42320.419862,0.0,353456.192283
2015-08-31 00:00:00,2396987.32216,396948.946203,475882.393234,55440.6201159,448196.025519,168225.794306
2015-09-30 00:00:00,2311749.92087,382833.353557,379068.582269,44161.7457722,5003707.05414,156907.607171
2015-10-31 00:00:00,4823353.10317,811675.041454,204548.926156,23830.0880036,6851193.44124,369204.303493
2015-11-30 00:00:00,0.0,0.0,216123.334884,25178.5144352,0.0,0.0
2015-12-31 00:00:00,3743635.42527,619958.279835,1032130.66649,120243.919515,0.0,258226.898868
2016-01-31 00:00:00,13114789.5563,2149062.15418,3802186.88817,247968.710098,0.0,2686435.56316
2016-03-31 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-30 00:00:00,0.0,0.0,1798684.20199,178224.986739,0.0,0.0
2016-05-31 00:00:00,2868915.5177,475101.800068,1663880.47807,193843.199106,0.0,1782423.32813
2016-06-30 00:00:00,3019753.95698,500081.139327,1153914.02697,134431.763236,1452606.13307,2301490.57145
2016-07-31 00:00:00,2937932.73294,486531.276814,893998.526584,104151.431953,887202.213755,926031.72801
2016-08-31 00:00:00,2918334.21548,483285.698174,815530.262184,95009.8261706,824267.641329,464147.530154
2016-09-30 00:00:00,2943348.63685,487428.168229,681126.929518,79351.7471691,745639.409956,430278.548545
2016-10-31 00:00:00,10167011.6495,1745179.56669,1075404.77346,125285.382196,6796493.52077,707550.145118
2016-11-30 00:00:00,0.0,0.0,1264976.07271,147370.566551,0.0,0.0
2016-12-31 00:00:00,16731612.9888,2741734.90152,4850761.74885,316354.027099,7030089.49109,3866549.2201
2017-01-31 00:00:00,16085348.2173,2635834.37174,4663399.27308,304134.735201,6758549.67113,3717202.31912
2017-02-28 00:00:00,1030928.73687,189111.452059,3813037.3385,248676.348163,4923510.29256,2962927.03784
2017-03-31 00:00:00,0.0,0.0,3102125.70389,202312.545906,0.0,1663153.34421
2017-04-30 00:00:00,11385987.3155,1865771.03069,3300979.51583,215281.272771,0.0,2246214.89414
2017-05-31 00:00:00,6871390.1767,1137924.70422,3687421.1694,240483.989309,5344088.6513,2939248.75822
2017-06-30 00:00:00,4479056.94179,741746.490102,3641127.93448,260563.791225,5450952.10519,3184668.55941
2017-07-31 00:00:00,3905466.15228,646757.97792,1691644.43779,197077.719159,7037675.49654,3870721.5231
2017-08-31 00:00:00,3874990.83667,641711.165905,1410351.03876,164306.84825,7656430.99282,3676204.35607
2017-09-30 00:00:00,20431809.9689,3348069.70079,5923507.93217,386315.734707,8274351.71795,4600504.62312
2017-10-31 00:00:00,0.0,16057.4940922,0.0,2608.72754072,1246517.44009,0.0
