STATION_ID,DUR_CODE,SENSOR_NUM,SENSOR_TYPE,ACTUAL_DATE,VALUE,DATA_FLAG,UNITS
SHA,H,76,INFLOW,20090610,0800,11292, ,CFS
SHA,H,76,INFLOW,20090610,0900,2523, ,CFS
SHA,H,76,INFLOW,20090610,1000,10712, ,CFS
SHA,H,76,INFLOW,20090610,1100,5180, ,CFS
SHA,H,76,INFLOW,20090610,1200,-40, ,CFS
SHA,H,76,INFLOW,20090610,1300,8596, ,CFS
SHA,H,76,INFLOW,20090610,1400,3092, ,CFS
SHA,H,76,INFLOW,20090610,1500,11353, ,CFS
SHA,H,76,INFLOW,20090610,1600,47, ,CFS
SHA,H,76,INFLOW,20090610,1700,10579, ,CFS
SHA,H,76,INFLOW,20090610,1800,4687, ,CFS
SHA,H,76,INFLOW,20090610,1900,8759, ,CFS
SHA,H,76,INFLOW,20090610,2000,5953, ,CFS
SHA,H,76,INFLOW,20090610,2100,6282, ,CFS
SHA,H,76,INFLOW,20090610,2200,6311, ,CFS
SHA,H,76,INFLOW,20090610,2300,3668, ,CFS
SHA,H,76,INFLOW,20090611,0000,6136, ,CFS
SHA,H,76,INFLOW,20090611,0100,-11, ,CFS
SHA,H,76,INFLOW,20090611,0200,4987, ,CFS
SHA,H,76,INFLOW,20090611,0300,2145, ,CFS
SHA,H,76,INFLOW,20090611,0400,2371, ,CFS
SHA,H,76,INFLOW,20090611,0500,-245, ,CFS
SHA,H,76,INFLOW,20090611,0600,5694, ,CFS
SHA,H,76,INFLOW,20090611,0700,5886, ,CFS
SHA,H,76,INFLOW,20090611,0800,4108, ,CFS
SHA,H,76,INFLOW,20090611,0900,6306, ,CFS
SHA,H,76,INFLOW,20090611,1000,6136, ,CFS
SHA,H,76,INFLOW,20090611,1100,6808, ,CFS
SHA,H,76,INFLOW,20090611,1200,7269, ,CFS
SHA,H,76,INFLOW,20090611,1300,4169, ,CFS
SHA,H,76,INFLOW,20090611,1400,9449, ,CFS
SHA,H,76,INFLOW,20090611,1500,5471, ,CFS
SHA,H,76,INFLOW,20090611,1600,5257, ,CFS
SHA,H,76,INFLOW,20090611,1700,8319, ,CFS
SHA,H,76,INFLOW,20090611,1800,8583, ,CFS
SHA,H,76,INFLOW,20090611,1900,3915, ,CFS
SHA,H,76,INFLOW,20090611,2000,6563, ,CFS
SHA,H,76,INFLOW,20090611,2100,6506, ,CFS
SHA,H,76,INFLOW,20090611,2200,9390, ,CFS
SHA,H,76,INFLOW,20090611,2300,3116, ,CFS
SHA,H,76,INFLOW,20090612,0000,6568, ,CFS
SHA,H,76,INFLOW,20090612,0100,2024, ,CFS
SHA,H,76,INFLOW,20090612,0200,1208, ,CFS
SHA,H,76,INFLOW,20090612,0300,4315, ,CFS
SHA,H,76,INFLOW,20090612,0400,1713, ,CFS
SHA,H,76,INFLOW,20090612,0500,-714, ,CFS
SHA,H,76,INFLOW,20090612,0600,5387, ,CFS
SHA,H,76,INFLOW,20090612,0700,1548, ,CFS
SHA,H,76,INFLOW,20090612,0800,3062, ,CFS
SHA,H,76,INFLOW,20090612,0900,5756, ,CFS
SHA,H,76,INFLOW,20090612,1000,3593, ,CFS
SHA,H,76,INFLOW,20090612,1100,7067, ,CFS
SHA,H,76,INFLOW,20090612,1200,4933, ,CFS
SHA,H,76,INFLOW,20090612,1300,9998, ,CFS
SHA,H,76,INFLOW,20090612,1400,7039, ,CFS
SHA,H,76,INFLOW,20090612,1500,4442, ,CFS
SHA,H,76,INFLOW,20090612,1600,9330, ,CFS
SHA,H,76,INFLOW,20090612,1700,3896, ,CFS
SHA,H,76,INFLOW,20090612,1800,9616, ,CFS
SHA,H,76,INFLOW,20090612,1900,6922, ,CFS
SHA,H,76,INFLOW,20090612,2000,6995, ,CFS
SHA,H,76,INFLOW,20090612,2100,3585, ,CFS
SHA,H,76,INFLOW,20090612,2200,9836, ,CFS
SHA,H,76,INFLOW,20090612,2300,5236, ,CFS
SHA,H,76,INFLOW,20090613,0000,7840, ,CFS
SHA,H,76,INFLOW,20090613,0100,2672, ,CFS
SHA,H,76,INFLOW,20090613,0200,6501, ,CFS
SHA,H,76,INFLOW,20090613,0300,2295, ,CFS
SHA,H,76,INFLOW,20090613,0400,2559, ,CFS
SHA,H,76,INFLOW,20090613,0500,3042, ,CFS
SHA,H,76,INFLOW,20090613,0600,3753, ,CFS
SHA,H,76,INFLOW,20090613,0700,2493, ,CFS
SHA,H,76,INFLOW,20090613,0800,1126, ,CFS
SHA,H,76,INFLOW,20090613,0900,4326, ,CFS
SHA,H,76,INFLOW,20090613,1000,4883, ,CFS
SHA,H,76,INFLOW,20090613,1100,6184, ,CFS
SHA,H,76,INFLOW,20090613,1200,3944, ,CFS
SHA,H,76,INFLOW,20090613,1300,9567, ,CFS
SHA,H,76,INFLOW,20090613,1400,5613, ,CFS
SHA,H,76,INFLOW,20090613,1500,4234, ,CFS
