date,Shasta,Keswick,Folsom,Nimbus,New Melones,Pine Flat
2010-10-31 00:00:00,137399.695244,5.60364736046e-05,34347.6154859,4.46201919024e-08,8.44241136472e-08,7.18262862383e-08
2010-11-30 00:00:00,16433168.6038,2692830.14936,1106096.75773,147856.492888,9.78598383825e-08,1.58751708193e-07
2010-12-31 00:00:00,5242440.17297,1426437.28742,2118419.26944,246797.275262,1.20121272564e-07,420500.477092
2011-01-31 00:00:00,5869400.50685,1871205.9916,4324500.402,282032.634913,1.49153636847e-07,1617466.90059
2011-02-28 00:00:00,3.41341687024e-07,1.53747289292e-05,901158.605332,136575.728099,1.15658393265e-07,1092799.99746
2011-03-31 00:00:00,1.38115503874e-07,1.37002050361e-05,1207027.88762,140619.563903,1.11145502242e-07,2684761.50569
2011-04-30 00:00:00,3.64272486494e-07,1.3995640046e-05,3431342.97663,223783.237606,2.37932029855e-07,2735128.45963
2011-05-31 00:00:00,1.635608516e-06,1.42641290732e-05,3444682.28792,224653.192691,1310092.12894,2745761.244
2011-06-30 00:00:00,1553913.44155,257333.152267,3390962.8593,221149.751693,4914438.92652,2702941.40958
2011-07-31 00:00:00,4117025.88961,681792.963354,2830496.31047,293853.126455,3322854.2052,3591538.21223
2011-08-31 00:00:00,4177884.01644,691871.26836,1225267.57913,142744.500282,1406421.49787,1687663.59722
2011-09-30 00:00:00,18116308.9945,2968638.86885,5252207.22951,342535.254099,2682305.9479,944385.826799
2011-10-31 00:00:00,3.64312151452e-07,1.83751519974e-05,1.04116233307e-07,8.24266537392e-06,7.87090348782e-07,580538.277183
2011-11-30 00:00:00,4116843.13212,956544.523388,0.000126705544074,2.60653215055e-05,1058041.04662,530905.823304
2011-12-31 00:00:00,3.53772055847e-07,1.71224305933e-05,184262.41254,25482.0742517,1153556.99289,339442.056973
2012-01-31 00:00:00,1.760765187e-07,1.59817192055e-05,2070532.6936,256143.201052,3505800.99636,418745.152354
2012-03-31 00:00:00,3.23646285157e-08,1.19396326215e-05,5.47767039434e-08,5.37456615431e-06,2.11120744278e-07,431398.296199
2012-04-30 00:00:00,2.30043549436e-08,1.02873624111e-05,3.93113895185e-08,4.62960830069e-06,2.42638598516e-07,1001166.16306
2012-05-31 00:00:00,3.94852151773e-08,1.16980592438e-05,1161563.05528,135322.880236,733974.946043,1299947.22274
2012-06-30 00:00:00,3.30221068632e-08,1.08406608579e-05,511887.043794,59635.1862346,536846.515824,554578.267456
2012-07-31 00:00:00,4.39603472991e-08,1.13548628314e-05,441629.191171,51450.0989661,493949.561827,350285.265777
2012-08-31 00:00:00,2492248.60499,412724.526731,721061.2704,84004.124872,740608.442953,505468.490018
2012-09-30 00:00:00,2479654.62737,410638.922815,639420.324604,74492.8995626,687887.765501,238817.522121
2012-10-31 00:00:00,2838796.95873,470114.06845,633376.937839,73788.8409254,645952.319069,258664.593026
2012-11-30 00:00:00,17129138.0191,2806875.55776,4805229.54269,323870.256664,833851.930464,221170.202168
2012-12-31 00:00:00,2.24590255841e-07,1.86295922014e-05,3.43160022111e-07,8.40208143294e-06,1611129.46228,514426.603664
2013-01-31 00:00:00,5957806.21533,986632.210612,1713170.56487,199585.527555,1153728.09603,526697.803657
2013-02-28 00:00:00,5914521.08004,979464.050526,1238316.37927,144264.69431,1271055.25318,550026.893814
2013-03-31 00:00:00,19906490.0012,3261987.85734,3287620.65981,376383.214309,1607499.73726,908767.37817
2013-04-30 00:00:00,2.86870506306e-07,2.20503413546e-05,3.44828874193e-07,9.93516208802e-06,1366333.63797,1595074.31807
2013-05-31 00:00:00,1.1100550324e-06,2.26471852815e-05,1361173.90549,158577.679068,1180848.13424,1787009.22809
2013-06-30 00:00:00,7.22510411912e-07,2.20667453194e-05,933818.847818,108790.526298,1077364.25543,883899.797907
2013-07-31 00:00:00,3551646.46152,588164.279444,848205.301965,98816.4904004,1039628.40732,607655.140953
2013-08-31 00:00:00,10498132.1216,1798950.54075,1486021.84782,176584.731767,1063188.76823,337435.890609
2013-09-30 00:00:00,3.20171427368e-07,2.29630020423e-05,5.15375657587e-07,1.03635297898e-05,877676.214431,252737.197506
2013-10-31 00:00:00,1.84405035225e-06,2.37143448917e-05,343544.870286,40023.2093613,668947.289395,247234.144353
2013-11-30 00:00:00,3796698.14415,628745.6402,349539.295862,40721.563989,805940.339189,226529.616854
2013-12-31 00:00:00,22836959.2314,4065957.77787,830933.527692,97725.5478212,1780457.13983,238750.366492
2014-01-31 00:00:00,1.23164996491e-07,2.72501028406e-05,1.08629739866e-07,1.22589812903e-05,8.69338051698e-07,208097.072131
2014-02-28 00:00:00,30156454.6606,4941603.91498,8742837.69573,570185.067113,6845218.41688,5305317.90832
2014-03-31 00:00:00,0.000112695854649,5.39025963741e-05,5.27274692071e-08,1.21670182395e-05,3.99255790561e-07,5.44668903834e-07
2014-04-30 00:00:00,1.43295746642e-07,2.43313985348e-05,4.42531922373e-08,1.09353476258e-05,3.17729704558e-07,0.000105575961205
2014-05-31 00:00:00,4.20640599467e-08,2.00408768588e-05,2.24742147571e-08,9.01258726345e-06,1.67482916938e-07,9.50707554585e-05
2014-06-30 00:00:00,3.94980898164e-08,2.12902364204e-05,2.32180240587e-08,9.57490579196e-06,1.29856105282e-07,802897.663957
2014-07-31 00:00:00,2.20137474288e-07,2.54572125044e-05,1.04059727239e-07,1.14430876114e-05,818698.825522,1966017.47996
2014-08-31 00:00:00,8873136.71695,1920543.26323,8.08960457249e-07,1.19576170647e-05,757409.331849,591591.927742
