date,INFLOW-stor_Folsom,INFLOW-stor_Keswick,INFLOW-stor_New Melones,INFLOW-stor_Nimbus,INFLOW-stor_Pine Flat,INFLOW-stor_Shasta,flow_Folsom-stor_Nimbus,flow_Keswick-DELTA,flow_New Melones-DELTA,flow_Nimbus-DELTA,flow_Pine Flat-DELTA,flow_Shasta-stor_Keswick,spill_Folsom-flow_Folsom,spill_Keswick-flow_Keswick,spill_New Melones-flow_New Melones,spill_Nimbus-flow_Nimbus,spill_Pine Flat-flow_Pine Flat,spill_Shasta-flow_Shasta,stor_Folsom-flow_Folsom,stor_Folsom-spill_Folsom,stor_Keswick-flow_Keswick,stor_Keswick-spill_Keswick,stor_New Melones-flow_New Melones,stor_New Melones-spill_New Melones,stor_Nimbus-flow_Nimbus,stor_Nimbus-spill_Nimbus,stor_Pine Flat-flow_Pine Flat,stor_Pine Flat-spill_Pine Flat,stor_Shasta-flow_Shasta,stor_Shasta-spill_Shasta
2011-11-30 00:00:00,27.7630169455,3.85696190606e-09,31.322523307,3.85696190265e-09,23.9793355428,129.350925773,4.53675361896e-09,202.21771657,30.5411097012,8.39376284879e-09,23.6377453548,202.217716567,-3.85796281406e-09,-3.85796283251e-09,-3.85796282767e-09,-3.85796278593e-09,-3.85796282764e-09,-3.85796281698e-09,8.39471642133e-09,-3.85796283328e-09,202.217716574,-3.85796282621e-09,30.5411097051,-3.85796283105e-09,1.22517256464e-08,-3.85796272523e-09,23.6377453587,-3.85796283108e-09,202.21771657,-3.8579628417e-09
2011-12-31 00:00:00,31.584874076,3.85686303676e-09,36.4233060238,3.85688755468e-09,16.5184273373,122.64662165,12.8206001546,1.65461761408e-11,35.6418924179,12.8206001585,16.1768371493,-3.84023288057e-09,-3.85796269672e-09,-3.85796545275e-09,-3.85796270851e-09,-3.85796271335e-09,-3.85796270853e-09,-3.85795162456e-09,12.8206001585,-3.85796272336e-09,3.87452822711e-09,-3.85795155674e-09,35.6418924218,-3.85796271163e-09,12.8206001624,-3.85796270679e-09,16.1768371532,-3.85796271161e-09,1.77021350975e-11,-3.85795718762e-09
2012-01-31 00:00:00,53.9283319035,3.85678648219e-09,33.9417758587,3.85680956657e-09,21.6742249185,138.880890948,191.006139596,7.85662034039e-12,120.127405563,191.0061396,21.3326347306,-3.84895363059e-09,-3.85796255967e-09,-3.85796540178e-09,-3.8579625989e-09,-3.85796260363e-09,-3.85796259908e-09,-3.85795187941e-09,191.0061396,-3.85796264047e-09,3.86583801555e-09,-3.85795214884e-09,120.127405567,-3.85796260171e-09,191.006139604,-3.85796259698e-09,21.3326347344,-3.85796260153e-09,8.98218900715e-12,-3.85795726232e-09
2012-03-31 00:00:00,159.371783743,3.85638502157e-09,39.10442429,3.85638246155e-09,29.7018417918,383.464519386,-3.85260257698e-09,3.38112950412e-13,-3.84842325589e-09,3.64754497511e-12,29.3602516039,-3.85594114404e-09,-3.8579520488e-09,-3.85796450485e-09,-3.85795179476e-09,-3.85796489912e-09,-3.85796219575e-09,-3.85795322677e-09,5.33427272813e-12,-3.85795714667e-09,3.85831572586e-09,-3.85795348188e-09,9.51294944304e-12,-3.85795701041e-09,3.8616274809e-09,-3.85795245351e-09,29.3602516077,-3.85796219787e-09,1.99867076249e-12,-3.85795775566e-09
2012-04-30 00:00:00,197.92316047,3.85612678891e-09,49.3335326789,3.85612497424e-09,79.4081285931,366.138998465,-3.85406985339e-09,-3.87210374789e-13,-3.84551161963e-09,1.92453067451e-12,79.0665384051,-3.85640189187e-09,-3.85795237096e-09,-3.85796428306e-09,-3.85795121747e-09,-3.85796456918e-09,-3.85796202854e-09,-3.85795276287e-09,3.86805551508e-12,-3.85795722644e-09,3.85758988094e-09,-3.85795344739e-09,1.2423391943e-11,-3.85795663615e-09,3.85990331593e-09,-3.8579527528e-09,79.066538409,-3.85796202999e-09,1.5376877361e-12,-3.8579580555e-09
2012-05-31 00:00:00,116.187792371,3.85635138818e-09,33.8388989259,3.85637006491e-09,90.6484129493,194.869083188,99.2456981709,6.6088604117e-13,33.0574853201,99.2456981748,90.3068227613,-3.85569603621e-09,-3.85796216081e-09,-3.85796450634e-09,-3.85796217152e-09,-3.8579621757e-09,-3.85796217149e-09,-3.85795419878e-09,99.2456981748,-3.85796218364e-09,3.8586386541e-09,-3.85795338958e-09,33.057485324,-3.85796217297e-09,99.2456981786,-3.85796216878e-09,90.3068227652,-3.857962173e-09,2.24462218106e-12,-3.85795612717e-09
2012-06-30 00:00:00,47.7709146567,3.85622167111e-09,26.8695810845,3.85623994118e-09,41.9099172034,125.76919855,47.1897737568,1.8853047882e-13,26.0881674787,47.1897737607,41.5683270155,-3.85595848484e-09,-3.8579620733e-09,-3.85796439034e-09,-3.85796208447e-09,-3.8579620885e-09,-3.85796208452e-09,-3.85795339745e-09,47.1897737607,-3.85796209743e-09,3.85816599629e-09,-3.85795338213e-09,26.0881674825,-3.8579620863e-09,47.1897737645,-3.85796208226e-09,41.5683270193,-3.85796208625e-09,1.98151106393e-12,-3.85795735406e-09
2012-07-31 00:00:00,39.4553019983,3.85630149038e-09,23.7009347542,3.85632024485e-09,25.4114017354,100.237947536,38.8741610985,6.82387852067e-13,22.9195211484,38.8741611023,25.0698115474,-3.85546502191e-09,-3.85796212443e-09,-3.85796451105e-09,-3.85796213654e-09,-3.85796214073e-09,-3.8579621366e-09,-3.85795260484e-09,38.8741611023,-3.85796215041e-09,3.85866027097e-09,-3.85795328367e-09,22.9195211523,-3.85796213834e-09,38.8741611062,-3.85796213416e-09,25.0698115513,-3.85796213829e-09,2.47391448098e-12,-3.85795795705e-09
2012-08-31 00:00:00,44.0562948989,3.85685516166e-09,24.3198329448,3.85685516166e-09,25.1208876288,97.8637092954,43.4751539991,96.0684162387,23.538419339,43.4751540029,24.7792974408,96.0684162349,-3.85796264849e-09,-3.85796266637e-09,-3.85796266155e-09,-3.85796266623e-09,-3.8579626615e-09,-3.85796264845e-09,43.4751540029,-3.85796267693e-09,96.0684162426,-3.8579626591e-09,23.5384193428,-3.85796266393e-09,43.4751540068,-3.85796265924e-09,24.7792974447,-3.85796266398e-09,96.0684162387,-3.85796267697e-09
2012-09-30 00:00:00,39.4464301479,3.85684573275e-09,22.8214714564,3.85684573275e-09,12.1439159314,98.1531145807,38.8652892481,96.357821524,22.0400578506,38.8652892519,11.8023257434,96.3578215201,-3.85796263442e-09,-3.8579626523e-09,-3.8579626477e-09,-3.85796265246e-09,-3.85796264775e-09,-3.85796263321e-09,38.8652892519,-3.8579626644e-09,96.3578215278,-3.85796264658e-09,22.0400578545,-3.85796265118e-09,38.8652892558,-3.85796264641e-09,11.8023257473,-3.85796265113e-09,96.357821524,-3.8579626656e-09
2012-10-31 00:00:00,32.5623571811,3.85704421708e-09,17.9744613558,3.85704421708e-09,10.9608844848,93.4357764826,31.9812162813,91.6404834259,17.19304775,31.9812162851,10.6192942969,91.6404834221,-3.85796296482e-09,-3.85796298536e-09,-3.85796298015e-09,-3.85796298535e-09,-3.85796298013e-09,-3.85796296477e-09,31.9812162851,-3.85796299907e-09,91.6404834298,-3.85796297861e-09,17.1930477538,-3.85796298383e-09,31.981216289,-3.85796297863e-09,10.6192943007,-3.85796298384e-09,91.6404834259,-3.85796299912e-09
2012-11-30 00:00:00,55.1524874798,3.85706233145e-09,22.562981902,3.85706233145e-09,9.25272649457,190.604671286,279.82682637,616.722051986,21.7815682962,279.826826374,8.91113630661,616.722051982,-3.857963001e-09,-3.85796302234e-09,-3.85796301721e-09,-3.85796302237e-09,-3.85796301711e-09,-3.85796217057e-09,279.826826374,-3.85796303689e-09,616.72205199,-3.85796301564e-09,21.7815683001,-3.85796302078e-09,279.826826377,-3.85796301561e-09,8.91113631047,-3.85796302088e-09,616.722051986,-3.85796369752e-09
