date,Shasta,Keswick,Folsom,Nimbus,New Melones,Pine Flat
2013-05-31 00:00:00,2.99068959078e-08,6.10156247257e-07,36672.4938093,4272.37029045,31814.1904705,48145.2697485
2013-06-30 00:00:00,1.99197485354e-08,6.08384336765e-07,25745.5620286,2999.37536009,29703.1360316,24369.284393
2013-07-31 00:00:00,91184.6474853,15100.4760934,21776.7456004,2537.00556644,26691.324957,15600.882695
2013-08-31 00:00:00,261375.232101,44789.0262456,36997.9440991,4396.48450946,26470.5385533,8401.24540303
2013-09-30 00:00:00,8.45662347108e-09,6.06517151245e-07,1.36125135157e-08,2.737298265e-07,23181.8852043,6675.49673003
2013-10-31 00:00:00,4.76669653117e-08,6.12993486845e-07,8880.31142695,1034.56227752,17291.6575733,6390.76984442
2013-11-30 00:00:00,94433.4675334,15638.4913276,8693.92469303,1012.84809718,20045.7708159,5634.36344064
2013-12-31 00:00:00,451652.926148,80413.5834967,16433.6046412,1932.74547568,35212.598531,4721.83273404
2014-01-31 00:00:00,2.73701582402e-09,6.055613592e-07,2.41400824458e-09,2.72423389226e-07,1.93187356125e-08,4624.40624838
2014-02-28 00:00:00,514080.0,84240.0,149040.0,9720.0,116691.100574,90440.267631
2014-03-31 00:00:00,2.5227111692e-06,1.20661653745e-06,1.18031116501e-09,2.72360264753e-07,8.93739211044e-09,1.21924833127e-08
2014-04-30 00:00:00,3.56851957141e-09,6.05929163328e-07,1.10204514996e-09,2.72324914993e-07,7.91247957951e-09,2.62917701788e-06
2014-05-31 00:00:00,1.2706766501e-09,6.05397441527e-07,6.78904032499e-10,2.7225342031e-07,5.05934596217e-09,2.87190987321e-06
2014-06-30 00:00:00,1.12295936669e-09,6.05296876845e-07,6.60105278859e-10,2.72221522463e-07,3.69190334078e-09,22826.9634411
2014-07-31 00:00:00,5.24192158574e-09,6.06188074844e-07,2.47787402932e-09,2.72483220549e-07,19494.8863641,46814.8801082
2014-08-31 00:00:00,203701.284909,44090.0600229,1.85713676954e-08,2.74511938476e-07,17387.9045281,13581.2215755
2014-09-30 00:00:00,290381.042574,75882.4893971,1.00861241599e-07,2.84706979664e-07,15513.5333471,8085.87068465
2014-10-31 00:00:00,5.90379632469e-09,6.06560261007e-07,4.98349011601e-09,2.72761811887e-07,17852.6098386,5071.39437328
2014-11-30 00:00:00,169780.975555,48318.3623916,112250.661841,9720.0,100890.369751,5354.82564141
2014-12-31 00:00:00,2.08814840882e-09,6.05539622746e-07,1.92658299143e-09,2.72393711313e-07,1.08358461908e-08,6633.09572524
2015-01-31 00:00:00,2.09854559349e-09,6.05540518801e-07,2.12592625793e-09,2.72422412349e-07,3.42958607831e-08,4872.17542458
2015-02-28 00:00:00,1.1225465712e-09,6.05245448776e-07,9.80708034557e-10,2.72238599057e-07,1.00170784585e-08,14123.3853594
2015-03-31 00:00:00,1.29054960077e-09,6.05287132619e-07,1.27155522946e-09,2.72277963048e-07,21174.5946902,11373.0863455
2015-04-30 00:00:00,1.80443204452e-09,6.05397632886e-07,2.53854216203e-09,2.7243475546e-07,16041.8071252,12564.9790783
2015-05-31 00:00:00,1.67911039902e-09,6.05341145462e-07,2.92453134022e-09,2.72460543792e-07,16993.1652002,22738.6308501
2015-06-30 00:00:00,1.43978791145e-08,6.07669925688e-07,24866.6213076,2940.88201016,15307.7998331,20527.8807591
2015-07-31 00:00:00,5.59468437025e-09,6.06043363569e-07,2.22204793233e-08,2.74719535146e-07,14297.9443662,11275.0219731
2015-08-31 00:00:00,514080.0,84240.0,14287.253216,1664.47464673,13456.0349524,5050.58510789
2015-09-30 00:00:00,4.13530097471e-08,6.13520842906e-07,11778.9867675,1372.2599119,16960.3555273,4875.66820599
2015-10-31 00:00:00,451824.012124,84240.0,143655.513727,9720.0,63348.0293474,4880.08521374
2015-11-30 00:00:00,3.12420550291e-09,6.05918009376e-07,3.79480564429e-09,2.72670132214e-07,4.53698764666e-08,6903.06428657
2015-12-31 00:00:00,5.54607802275e-09,6.06467644901e-07,3.39599977886e-08,2.76716991166e-07,46127.8749097,9605.20599715
2016-01-31 00:00:00,6.45794947447e-09,6.03166885331e-07,128641.159555,9720.0,206151.986978,58234.97803
2016-03-31 00:00:00,1.52030685018e-09,6.08480212013e-07,4.59046959245e-09,2.72665077029e-07,1.1167283445e-08,2.85368577297e-06
2016-04-30 00:00:00,1.82174213933e-09,6.05263207822e-07,38315.0714085,4463.73168982,5.74123819902e-08,62507.8843038
2016-05-31 00:00:00,3.08477863816e-09,6.05496401983e-07,80592.0765301,9389.03133208,74830.151119,86333.8440252
2016-06-30 00:00:00,117829.983515,19513.0309565,45025.4135539,5245.49108061,56680.2989072,89803.5405022
2016-07-31 00:00:00,94621.52476,15669.6342198,28792.8660697,3354.38833843,28573.9783612,29824.5542948
2016-08-31 00:00:00,92127.9922934,15256.6970815,25745.2231813,2999.33588415,26021.0508441,14652.5301899
2016-09-30 00:00:00,399349.875359,70414.3425,20827.6129357,2426.43097015,22800.2863626,13157.1293119
2016-10-31 00:00:00,2.13781043523e-08,6.08748904263e-07,76867.772435,9470.27854778,44417.8441737,12815.2761737
2016-11-30 00:00:00,3.10427287409e-09,6.05539691907e-07,2.92308258224e-09,2.72455025182e-07,4.0347188951e-08,10080.9245168
