date,DELTA,INFLOW,flow_Folsom,flow_Keswick,flow_New Melones,flow_Nimbus,flow_Pine Flat,flow_Shasta,spill_Folsom,spill_Keswick,spill_New Melones,spill_Nimbus,spill_Pine Flat,spill_Shasta,stor_Folsom,stor_Keswick,stor_New Melones,stor_Nimbus,stor_Pine Flat,stor_Shasta
2016-12-31 00:00:00,-1.56856816277e-09,5.03135545531e-09,-3582481.722,-3.78227010067e-09,-1.72054330239e-08,-1.53086147534e-08,-2.19515525861e-08,-3582481.722,-60362889.4021,-56836047.1796,-56763308.657,-56836473.4032,-56821353.7196,-60349126.4906,-7164963.444,-3582481.722,-3462696.95815,-3582481.722,-3582481.722,-7085740.28325
2017-01-31 00:00:00,-1.22732471548e-09,2.12146937256e-09,-3444107.03374,-3.82265975398e-09,-1.68641895766e-08,-4.55211664626e-09,-1.66710840509e-08,-3444107.03374,-60130686.2066,-56767655.5608,-56599811.7444,-56766680.825,-56515649.4422,-60176394.5234,-6888214.06747,-3444107.03374,-3134068.67156,-3444107.03374,-2967587.12219,-6888214.06747
2017-02-28 00:00:00,-1.77980353668e-09,1.22028572472e-09,-2816080.70602,-7.22085474769e-09,-1.90757314318e-08,-5.69364561195e-09,-1.72235628721e-08,-2816080.70602,-59224108.5238,-56453630.0246,-56441906.8497,-56453684.036,-56187675.6897,-59221235.0318,-5632161.41205,-2816080.70602,-2816080.70602,-2816080.70602,-2308240.24295,-5632161.41205
2017-03-31 00:00:00,-1.54437593357e-08,3.01688822405e-09,-2719879.56004,-908.544990634,-180481.898868,-907.583245605,-3.08875186711e-08,-3151679.12422,-58863403.1889,-56312598.2181,-56345416.493,-56256948.6678,-55834141.5484,-59243742.9581,-5011830.7628,-2292406.96304,-2472430.62407,-2292405.76044,-1599139.35921,-5443631.29382
2017-04-30 00:00:00,-4.3529693962e-09,2.51970306771e-09,-2437905.50689,-907.590204259,-2.49296332766e-08,-1.29456296502e-08,-1.97967287316e-08,-2877928.34306,-58658225.3526,-56331759.5768,-56252172.8473,-56263829.6508,-55322591.8418,-59076645.7469,-4875811.01378,-2439267.26914,-2437905.50689,-2437905.50689,-574403.728516,-5316741.0949
2017-05-31 00:00:00,-3.15376663688e-09,2.82490650491e-09,-2723308.13687,-1.51168169909e-08,-2.07687835272e-08,-1.2084765394e-08,-1.85975259723e-08,-2723308.13687,-59084242.254,-56406740.057,-56394594.8716,-56406855.4185,-54779012.5186,-59084048.7339,-5446616.27374,-2723308.13687,-2723308.13687,-2723308.13687,514239.678155,-5446616.27374
2017-06-30 00:00:00,-4.35833575738e-09,3.46738052304e-09,-2950697.445,-2.42434397665e-08,-2.41755551067e-08,-1.99969697856e-08,-1.98020950928e-08,-2950697.445,-59423042.2062,-56520774.8717,-56507890.4943,-56520743.8781,-54441307.1864,-59422576.9792,-5901394.89,-2950697.445,-2950697.445,-2950697.445,1190920.73221,-5901394.89
2017-07-31 00:00:00,-5.52411677892e-09,7.26724260434e-09,-3586347.49439,-3.32425874454e-08,-2.116098164e-08,-4.64363675364e-08,-2.32065287654e-08,-3586347.49439,-60368839.5438,-56838777.3295,-56766094.8919,-56838829.8239,-56824731.6558,-60368557.0496,-7172694.98878,-3586347.49439,-3468607.83013,-3586347.49439,-3586347.49439,-7172694.98878
2017-08-31 00:00:00,-7.39420318947e-09,1.19192551294e-08,-3901660.72883,-3.77868553225e-08,-2.30310680506e-08,-6.07808165615e-08,-5.82701602419e-08,-3901660.72883,-60837477.6891,-56997173.9936,-56599753.5488,-56997274.2741,-56981965.7067,-60837245.8418,-7803321.45766,-3901660.72883,-3133901.54888,-3901660.72883,-3901660.72883,-7803321.45766
2017-09-30 00:00:00,-1.69613291821e-09,1.44034990723e-08,-4374747.71919,-4.44854852668e-09,-1.73329977793e-08,-1.19466011821e-08,-1.71398922536e-08,-4374747.71919,-61539604.6763,-57234076.7339,-56443904.3398,-57234278.1242,-56583355.1382,-61541587.0653,-8749495.43838,-4374747.71919,-2821289.5513,-4374747.71919,-3102337.37133,-8749495.43838
2017-10-31 00:00:00,-2.25138739907e-08,1.88636843066e-08,-5783212.15637,-6.41851687684e-07,-7.92082123329e-08,-1.69754105302e-06,-6.32189237887e-08,-6116079.72763,-61962279.2194,-56268937.6173,-56259016.948,-56269592.2452,-56258347.9843,-62294238.7203,-8232728.78252,-2448607.75721,-2448607.7572,-2448607.75721,-2448607.7572,-8565596.37623
