link,value
"('stor_New Melones.2014-03-31 00:00:00', 'flow_New Melones.2014-03-31 00:00:00')",2.07208628478e-11
"('stor_New Melones.2014-03-31 00:00:00', 'spill_New Melones.2014-03-31 00:00:00')",-9.99983045245e-09
"('spill_New Melones.2014-03-31 00:00:00', 'flow_New Melones.2014-03-31 00:00:00')",-9.99981888076e-09
"('flow_New Melones.2014-03-31 00:00:00', 'DELTA.2014-03-31 00:00:00')",-9.97906358415e-09
"('INFLOW.2014-03-31 00:00:00', 'stor_Pine Flat.2014-03-31 00:00:00')",47.8341045646
"('stor_Pine Flat.2014-03-31 00:00:00', 'flow_Pine Flat.2014-03-31 00:00:00')",4.88891582291e-11
"('stor_Pine Flat.2014-03-31 00:00:00', 'spill_Pine Flat.2014-03-31 00:00:00')",-9.9998307221e-09
"('spill_Pine Flat.2014-03-31 00:00:00', 'flow_Pine Flat.2014-03-31 00:00:00')",-9.99981941851e-09
"('flow_Pine Flat.2014-03-31 00:00:00', 'DELTA.2014-03-31 00:00:00')",-9.95089663402e-09
"('SUPERSOURCE', 'INFLOW.2014-04-30 00:00:00')",838.766752562
"('DELTA.2014-04-30 00:00:00', 'SUPERSINK')",-9.9887516837e-09
"('INFLOW.2014-04-30 00:00:00', 'stor_Shasta.2014-04-30 00:00:00')",456.867208208
"('stor_Shasta.2014-04-30 00:00:00', 'flow_Shasta.2014-04-30 00:00:00')",1.30513835964e-11
"('stor_Shasta.2014-04-30 00:00:00', 'spill_Shasta.2014-04-30 00:00:00')",-9.99982921746e-09
"('spill_Shasta.2014-04-30 00:00:00', 'flow_Shasta.2014-04-30 00:00:00')",-9.99981705223e-09
"('flow_Shasta.2014-04-30 00:00:00', 'stor_Keswick.2014-04-30 00:00:00')",-9.98672954477e-09
"('INFLOW.2014-04-30 00:00:00', 'stor_Keswick.2014-04-30 00:00:00')",9.99824106375e-09
"('stor_Keswick.2014-04-30 00:00:00', 'flow_Keswick.2014-04-30 00:00:00')",1.00113714912e-08
"('stor_Keswick.2014-04-30 00:00:00', 'spill_Keswick.2014-04-30 00:00:00')",-9.99983439223e-09
"('spill_Keswick.2014-04-30 00:00:00', 'flow_Keswick.2014-04-30 00:00:00')",-9.99983090128e-09
"('flow_Keswick.2014-04-30 00:00:00', 'DELTA.2014-04-30 00:00:00')",1.15542292202e-11
"('INFLOW.2014-04-30 00:00:00', 'stor_Folsom.2014-04-30 00:00:00')",198.693234927
"('stor_Folsom.2014-04-30 00:00:00', 'flow_Folsom.2014-04-30 00:00:00')",5.78868483661e-12
"('stor_Folsom.2014-04-30 00:00:00', 'spill_Folsom.2014-04-30 00:00:00')",-9.99982983962e-09
"('spill_Folsom.2014-04-30 00:00:00', 'flow_Folsom.2014-04-30 00:00:00')",-9.99981828776e-09
"('flow_Folsom.2014-04-30 00:00:00', 'stor_Nimbus.2014-04-30 00:00:00')",-9.99399533679e-09
"('INFLOW.2014-04-30 00:00:00', 'stor_Nimbus.2014-04-30 00:00:00')",9.99824351668e-09
"('stor_Nimbus.2014-04-30 00:00:00', 'flow_Nimbus.2014-04-30 00:00:00')",1.00041285252e-08
"('stor_Nimbus.2014-04-30 00:00:00', 'spill_Nimbus.2014-04-30 00:00:00')",-9.99983536744e-09
"('spill_Nimbus.2014-04-30 00:00:00', 'flow_Nimbus.2014-04-30 00:00:00')",-9.99983045316e-09
"('flow_Nimbus.2014-04-30 00:00:00', 'DELTA.2014-04-30 00:00:00')",4.31363775081e-12
"('INFLOW.2014-04-30 00:00:00', 'stor_New Melones.2014-04-30 00:00:00')",61.5627741936
"('stor_New Melones.2014-04-30 00:00:00', 'flow_New Melones.2014-04-30 00:00:00')",1.81689917684e-11
"('stor_New Melones.2014-04-30 00:00:00', 'spill_New Melones.2014-04-30 00:00:00')",-9.99982951238e-09
"('spill_New Melones.2014-04-30 00:00:00', 'flow_New Melones.2014-04-30 00:00:00')",-9.99981772129e-09
"('flow_New Melones.2014-04-30 00:00:00', 'DELTA.2014-04-30 00:00:00')",-9.98161356936e-09
"('INFLOW.2014-04-30 00:00:00', 'stor_Pine Flat.2014-04-30 00:00:00')",121.643535213
"('stor_Pine Flat.2014-04-30 00:00:00', 'flow_Pine Flat.2014-04-30 00:00:00')",9.97675879797e-09
"('stor_Pine Flat.2014-04-30 00:00:00', 'spill_Pine Flat.2014-04-30 00:00:00')",-9.99983583688e-09
"('spill_Pine Flat.2014-04-30 00:00:00', 'flow_Pine Flat.2014-04-30 00:00:00')",-9.99983037516e-09
"('flow_Pine Flat.2014-04-30 00:00:00', 'DELTA.2014-04-30 00:00:00')",-2.30553966234e-11
"('SUPERSOURCE', 'INFLOW.2014-05-31 00:00:00')",611.927329234
"('DELTA.2014-05-31 00:00:00', 'SUPERSINK')",-9.99008389301e-09
"('INFLOW.2014-05-31 00:00:00', 'stor_Shasta.2014-05-31 00:00:00')",259.590057162
"('stor_Shasta.2014-05-31 00:00:00', 'flow_Shasta.2014-05-31 00:00:00')",4.48728335151e-12
"('stor_Shasta.2014-05-31 00:00:00', 'spill_Shasta.2014-05-31 00:00:00')",-9.99982885557e-09
"('spill_Shasta.2014-05-31 00:00:00', 'flow_Shasta.2014-05-31 00:00:00')",-9.99981740637e-09
"('flow_Shasta.2014-05-31 00:00:00', 'stor_Keswick.2014-05-31 00:00:00')",-9.99529615934e-09
"('INFLOW.2014-05-31 00:00:00', 'stor_Keswick.2014-05-31 00:00:00')",9.99798925456e-09
"('stor_Keswick.2014-05-31 00:00:00', 'flow_Keswick.2014-05-31 00:00:00')",1.00025861995e-08
"('stor_Keswick.2014-05-31 00:00:00', 'spill_Keswick.2014-05-31 00:00:00')",-9.99983448703e-09
"('spill_Keswick.2014-05-31 00:00:00', 'flow_Keswick.2014-05-31 00:00:00')",-9.99982928009e-09
"('flow_Keswick.2014-05-31 00:00:00', 'DELTA.2014-05-31 00:00:00')",2.77327745697e-12
"('INFLOW.2014-05-31 00:00:00', 'stor_Folsom.2014-05-31 00:00:00')",118.09679638
"('stor_Folsom.2014-05-31 00:00:00', 'flow_Folsom.2014-05-31 00:00:00')",3.40348668573e-12
"('stor_Folsom.2014-05-31 00:00:00', 'spill_Folsom.2014-05-31 00:00:00')",-9.99982898316e-09
"('spill_Folsom.2014-05-31 00:00:00', 'flow_Folsom.2014-05-31 00:00:00')",-9.99981764093e-09
"('flow_Folsom.2014-05-31 00:00:00', 'stor_Nimbus.2014-05-31 00:00:00')",-9.99638055284e-09
"('INFLOW.2014-05-31 00:00:00', 'stor_Nimbus.2014-05-31 00:00:00')",9.99798972923e-09
"('stor_Nimbus.2014-05-31 00:00:00', 'flow_Nimbus.2014-05-31 00:00:00')",1.00015020964e-08
"('stor_Nimbus.2014-05-31 00:00:00', 'spill_Nimbus.2014-05-31 00:00:00')",-9.99983471381e-09
"('spill_Nimbus.2014-05-31 00:00:00', 'flow_Nimbus.2014-05-31 00:00:00')",-9.99982915205e-09
"('flow_Nimbus.2014-05-31 00:00:00', 'DELTA.2014-05-31 00:00:00')",1.68967936073e-12
"('INFLOW.2014-05-31 00:00:00', 'stor_New Melones.2014-05-31 00:00:00')",57.9514839098
"('stor_New Melones.2014-05-31 00:00:00', 'flow_New Melones.2014-05-31 00:00:00')",1.15103912218e-11
"('stor_New Melones.2014-05-31 00:00:00', 'spill_New Melones.2014-05-31 00:00:00')",-9.99982849543e-09
"('spill_New Melones.2014-05-31 00:00:00', 'flow_New Melones.2014-05-31 00:00:00')",-9.99981679958e-09
"('flow_New Melones.2014-05-31 00:00:00', 'DELTA.2014-05-31 00:00:00')",-9.98827147738e-09
"('INFLOW.2014-05-31 00:00:00', 'stor_Pine Flat.2014-05-31 00:00:00')",176.288991762
"('stor_Pine Flat.2014-05-31 00:00:00', 'flow_Pine Flat.2014-05-31 00:00:00')",9.99348756597e-09
"('stor_Pine Flat.2014-05-31 00:00:00', 'spill_Pine Flat.2014-05-31 00:00:00')",-9.99983465386e-09
"('spill_Pine Flat.2014-05-31 00:00:00', 'flow_Pine Flat.2014-05-31 00:00:00')",-9.99982913846e-09
"('flow_Pine Flat.2014-05-31 00:00:00', 'DELTA.2014-05-31 00:00:00')",-6.32514005439e-12
"('SUPERSOURCE', 'INFLOW.2014-06-30 00:00:00')",432.0302353
"('DELTA.2014-06-30 00:00:00', 'SUPERSINK')",79.4318015993
"('INFLOW.2014-06-30 00:00:00', 'stor_Shasta.2014-06-30 00:00:00')",223.71691216
"('stor_Shasta.2014-06-30 00:00:00', 'flow_Shasta.2014-06-30 00:00:00')",3.8603803854e-12
"('stor_Shasta.2014-06-30 00:00:00', 'spill_Shasta.2014-06-30 00:00:00')",-9.9998291334e-09
"('spill_Shasta.2014-06-30 00:00:00', 'flow_Shasta.2014-06-30 00:00:00')",-9.99981764831e-09
"('flow_Shasta.2014-06-30 00:00:00', 'stor_Keswick.2014-06-30 00:00:00')",-9.99592318469e-09
"('INFLOW.2014-06-30 00:00:00', 'stor_Keswick.2014-06-30 00:00:00')",9.9975868876e-09
"('stor_Keswick.2014-06-30 00:00:00', 'flow_Keswick.2014-06-30 00:00:00')",1.00009246349e-08
"('stor_Keswick.2014-06-30 00:00:00', 'spill_Keswick.2014-06-30 00:00:00')",-9.99981800233e-09
"('spill_Keswick.2014-06-30 00:00:00', 'flow_Keswick.2014-06-30 00:00:00')",-9.99984636492e-09
"('flow_Keswick.2014-06-30 00:00:00', 'DELTA.2014-06-30 00:00:00')",1.04472078224e-12
"('INFLOW.2014-06-30 00:00:00', 'stor_Folsom.2014-06-30 00:00:00')",76.3274502088
"('stor_Folsom.2014-06-30 00:00:00', 'flow_Folsom.2014-06-30 00:00:00')",3.22919470812e-12
"('stor_Folsom.2014-06-30 00:00:00', 'spill_Folsom.2014-06-30 00:00:00')",-9.99982923868e-09
"('spill_Folsom.2014-06-30 00:00:00', 'flow_Folsom.2014-06-30 00:00:00')",-9.99981783976e-09
"('flow_Folsom.2014-06-30 00:00:00', 'stor_Nimbus.2014-06-30 00:00:00')",-9.99655485865e-09
"('INFLOW.2014-06-30 00:00:00', 'stor_Nimbus.2014-06-30 00:00:00')",9.99758727831e-09
"('stor_Nimbus.2014-06-30 00:00:00', 'flow_Nimbus.2014-06-30 00:00:00')",1.0000330297e-08
"('stor_Nimbus.2014-06-30 00:00:00', 'spill_Nimbus.2014-06-30 00:00:00')",-9.99981820673e-09
"('spill_Nimbus.2014-06-30 00:00:00', 'flow_Nimbus.2014-06-30 00:00:00')",-9.99984624463e-09
"('flow_Nimbus.2014-06-30 00:00:00', 'DELTA.2014-06-30 00:00:00')",4.50812305649e-13
"('INFLOW.2014-06-30 00:00:00', 'stor_New Melones.2014-06-30 00:00:00')",51.6686695346
"('stor_New Melones.2014-06-30 00:00:00', 'flow_New Melones.2014-06-30 00:00:00')",8.32895139209e-12
"('stor_New Melones.2014-06-30 00:00:00', 'spill_New Melones.2014-06-30 00:00:00')",-9.99982868423e-09
"('spill_New Melones.2014-06-30 00:00:00', 'flow_New Melones.2014-06-30 00:00:00')",-9.99981682652e-09
"('flow_New Melones.2014-06-30 00:00:00', 'DELTA.2014-06-30 00:00:00')",-9.99145252067e-09
"('INFLOW.2014-06-30 00:00:00', 'stor_Pine Flat.2014-06-30 00:00:00')",80.3172033766
"('stor_Pine Flat.2014-06-30 00:00:00', 'flow_Pine Flat.2014-06-30 00:00:00')",79.4318016193
"('stor_Pine Flat.2014-06-30 00:00:00', 'spill_Pine Flat.2014-06-30 00:00:00')",-9.99984043729e-09
"('spill_Pine Flat.2014-06-30 00:00:00', 'flow_Pine Flat.2014-06-30 00:00:00')",-9.99984042553e-09
"('flow_Pine Flat.2014-06-30 00:00:00', 'DELTA.2014-06-30 00:00:00')",79.4318016093
"('SUPERSOURCE', 'INFLOW.2014-07-31 00:00:00')",497.098043091
"('DELTA.2014-07-31 00:00:00', 'SUPERSINK')",206.883969517
"('INFLOW.2014-07-31 00:00:00', 'stor_Shasta.2014-07-31 00:00:00')",206.998250915
"('stor_Shasta.2014-07-31 00:00:00', 'flow_Shasta.2014-07-31 00:00:00')",1.76177012528e-11
"('stor_Shasta.2014-07-31 00:00:00', 'spill_Shasta.2014-07-31 00:00:00')",-9.99982795255e-09
"('spill_Shasta.2014-07-31 00:00:00', 'flow_Shasta.2014-07-31 00:00:00')",-9.99981430355e-09
"('flow_Shasta.2014-07-31 00:00:00', 'stor_Keswick.2014-07-31 00:00:00')",-9.98215590375e-09
"('INFLOW.2014-07-31 00:00:00', 'stor_Keswick.2014-07-31 00:00:00')",9.99795844469e-09
"('stor_Keswick.2014-07-31 00:00:00', 'flow_Keswick.2014-07-31 00:00:00')",1.00156493169e-08
"('stor_Keswick.2014-07-31 00:00:00', 'spill_Keswick.2014-07-31 00:00:00')",-9.99981521181e-09
"('spill_Keswick.2014-07-31 00:00:00', 'flow_Keswick.2014-07-31 00:00:00')",-9.99984872168e-09
"('flow_Keswick.2014-07-31 00:00:00', 'DELTA.2014-07-31 00:00:00')",1.57600197332e-11
"('INFLOW.2014-07-31 00:00:00', 'stor_Folsom.2014-07-31 00:00:00')",80.3049968061
"('stor_Folsom.2014-07-31 00:00:00', 'flow_Folsom.2014-07-31 00:00:00')",1.18503993371e-11
"('stor_Folsom.2014-07-31 00:00:00', 'spill_Folsom.2014-07-31 00:00:00')",-9.99982872546e-09
"('spill_Folsom.2014-07-31 00:00:00', 'flow_Folsom.2014-07-31 00:00:00')",-9.99981581781e-09
"('flow_Folsom.2014-07-31 00:00:00', 'stor_Nimbus.2014-07-31 00:00:00')",-9.98792700721e-09
"('INFLOW.2014-07-31 00:00:00', 'stor_Nimbus.2014-07-31 00:00:00')",9.99796190146e-09
"('stor_Nimbus.2014-07-31 00:00:00', 'flow_Nimbus.2014-07-31 00:00:00')",1.00099440383e-08
"('stor_Nimbus.2014-07-31 00:00:00', 'spill_Nimbus.2014-07-31 00:00:00')",-9.99981673625e-09
"('spill_Nimbus.2014-07-31 00:00:00', 'flow_Nimbus.2014-07-31 00:00:00')",-9.99984828966e-09
"('flow_Nimbus.2014-07-31 00:00:00', 'DELTA.2014-07-31 00:00:00')",1.0057539554e-11
"('INFLOW.2014-07-31 00:00:00', 'stor_New Melones.2014-07-31 00:00:00')",46.0059798654
"('stor_New Melones.2014-07-31 00:00:00', 'flow_New Melones.2014-07-31 00:00:00')",43.980555809
"('stor_New Melones.2014-07-31 00:00:00', 'spill_New Melones.2014-07-31 00:00:00')",-9.99984148525e-09
"('spill_New Melones.2014-07-31 00:00:00', 'flow_New Melones.2014-07-31 00:00:00')",-9.99984146708e-09
"('flow_New Melones.2014-07-31 00:00:00', 'DELTA.2014-07-31 00:00:00')",43.980555799
"('INFLOW.2014-07-31 00:00:00', 'stor_Pine Flat.2014-07-31 00:00:00')",163.788815485
"('stor_Pine Flat.2014-07-31 00:00:00', 'flow_Pine Flat.2014-07-31 00:00:00')",162.903413728
"('stor_Pine Flat.2014-07-31 00:00:00', 'spill_Pine Flat.2014-07-31 00:00:00')",-9.99984148475e-09
"('spill_Pine Flat.2014-07-31 00:00:00', 'flow_Pine Flat.2014-07-31 00:00:00')",-9.99984146758e-09
"('flow_Pine Flat.2014-07-31 00:00:00', 'DELTA.2014-07-31 00:00:00')",162.903413718
"('SUPERSOURCE', 'INFLOW.2014-08-31 00:00:00')",406.070484761
"('DELTA.2014-08-31 00:00:00', 'SUPERSINK')",814.957499203
"('INFLOW.2014-08-31 00:00:00', 'stor_Shasta.2014-08-31 00:00:00')",208.113021251
"('stor_Shasta.2014-08-31 00:00:00', 'flow_Shasta.2014-08-31 00:00:00')",728.471241635
"('stor_Shasta.2014-08-31 00:00:00', 'spill_Shasta.2014-08-31 00:00:00')",-9.99984179713e-09
"('spill_Shasta.2014-08-31 00:00:00', 'flow_Shasta.2014-08-31 00:00:00')",-9.99984162957e-09
"('flow_Shasta.2014-08-31 00:00:00', 'stor_Keswick.2014-08-31 00:00:00')",728.471241625
"('INFLOW.2014-08-31 00:00:00', 'stor_Keswick.2014-08-31 00:00:00')",9.99808806449e-09
"('stor_Keswick.2014-08-31 00:00:00', 'flow_Keswick.2014-08-31 00:00:00')",728.471241645
"('stor_Keswick.2014-08-31 00:00:00', 'spill_Keswick.2014-08-31 00:00:00')",-9.9998417043e-09
"('spill_Keswick.2014-08-31 00:00:00', 'flow_Keswick.2014-08-31 00:00:00')",-9.99984172319e-09
"('flow_Keswick.2014-08-31 00:00:00', 'DELTA.2014-08-31 00:00:00')",728.471241635
"('INFLOW.2014-08-31 00:00:00', 'stor_Folsom.2014-08-31 00:00:00')",108.560380089
"('stor_Folsom.2014-08-31 00:00:00', 'flow_Folsom.2014-08-31 00:00:00')",8.63930670315e-11
"('stor_Folsom.2014-08-31 00:00:00', 'spill_Folsom.2014-08-31 00:00:00')",-9.99982747332e-09
"('spill_Folsom.2014-08-31 00:00:00', 'flow_Folsom.2014-08-31 00:00:00')",-9.99981480241e-09
"('flow_Folsom.2014-08-31 00:00:00', 'stor_Nimbus.2014-08-31 00:00:00')",-9.91338061159e-09
"('INFLOW.2014-08-31 00:00:00', 'stor_Nimbus.2014-08-31 00:00:00')",9.99802311934e-09
"('stor_Nimbus.2014-08-31 00:00:00', 'flow_Nimbus.2014-08-31 00:00:00')",1.00844710234e-08
"('stor_Nimbus.2014-08-31 00:00:00', 'spill_Nimbus.2014-08-31 00:00:00')",-9.99981217432e-09
"('spill_Nimbus.2014-08-31 00:00:00', 'flow_Nimbus.2014-08-31 00:00:00')",-9.99984816282e-09
"('flow_Nimbus.2014-08-31 00:00:00', 'DELTA.2014-08-31 00:00:00')",8.45804699401e-11
"('INFLOW.2014-08-31 00:00:00', 'stor_New Melones.2014-08-31 00:00:00')",41.2526188817
"('stor_New Melones.2014-08-31 00:00:00', 'flow_New Melones.2014-08-31 00:00:00')",39.2271948255
"('stor_New Melones.2014-08-31 00:00:00', 'spill_New Melones.2014-08-31 00:00:00')",-9.99984172242e-09
"('spill_New Melones.2014-08-31 00:00:00', 'flow_New Melones.2014-08-31 00:00:00')",-9.99984170507e-09
"('flow_New Melones.2014-08-31 00:00:00', 'DELTA.2014-08-31 00:00:00')",39.2271948155
"('INFLOW.2014-08-31 00:00:00', 'stor_Pine Flat.2014-08-31 00:00:00')",48.1444645193
"('stor_Pine Flat.2014-08-31 00:00:00', 'flow_Pine Flat.2014-08-31 00:00:00')",47.2590627622
"('stor_Pine Flat.2014-08-31 00:00:00', 'spill_Pine Flat.2014-08-31 00:00:00')",-9.99984172272e-09
"('spill_Pine Flat.2014-08-31 00:00:00', 'flow_Pine Flat.2014-08-31 00:00:00')",-9.99984170477e-09
"('flow_Pine Flat.2014-08-31 00:00:00', 'DELTA.2014-08-31 00:00:00')",47.2590627522
"('SUPERSOURCE', 'INFLOW.2014-09-30 00:00:00')",336.238390249
"('DELTA.2014-09-30 00:00:00', 'SUPERSINK')",1316.89206876
"('INFLOW.2014-09-30 00:00:00', 'stor_Shasta.2014-09-30 00:00:00')",197.928680049
"('stor_Shasta.2014-09-30 00:00:00', 'flow_Shasta.2014-09-30 00:00:00')",1253.7567706
"('stor_Shasta.2014-09-30 00:00:00', 'spill_Shasta.2014-09-30 00:00:00')",-9.99984167075e-09
"('spill_Shasta.2014-09-30 00:00:00', 'flow_Shasta.2014-09-30 00:00:00')",-9.99984148301e-09
"('flow_Shasta.2014-09-30 00:00:00', 'stor_Keswick.2014-09-30 00:00:00')",1253.75677059
"('INFLOW.2014-09-30 00:00:00', 'stor_Keswick.2014-09-30 00:00:00')",9.99804815297e-09
"('stor_Keswick.2014-09-30 00:00:00', 'flow_Keswick.2014-09-30 00:00:00')",1253.75677061
"('stor_Keswick.2014-09-30 00:00:00', 'spill_Keswick.2014-09-30 00:00:00')",-9.99984156792e-09
"('spill_Keswick.2014-09-30 00:00:00', 'flow_Keswick.2014-09-30 00:00:00')",-9.99984158684e-09
"('flow_Keswick.2014-09-30 00:00:00', 'DELTA.2014-09-30 00:00:00')",1253.7567706
"('INFLOW.2014-09-30 00:00:00', 'stor_Folsom.2014-09-30 00:00:00')",72.263586188
"('stor_Folsom.2014-09-30 00:00:00', 'flow_Folsom.2014-09-30 00:00:00')",4.6100719039e-10
"('stor_Folsom.2014-09-30 00:00:00', 'spill_Folsom.2014-09-30 00:00:00')",-9.99982560925e-09
"('spill_Folsom.2014-09-30 00:00:00', 'flow_Folsom.2014-09-30 00:00:00')",-9.999809566e-09
"('flow_Folsom.2014-09-30 00:00:00', 'stor_Nimbus.2014-09-30 00:00:00')",-9.5387544099e-09
"('INFLOW.2014-09-30 00:00:00', 'stor_Nimbus.2014-09-30 00:00:00')",9.99797062585e-09
"('stor_Nimbus.2014-09-30 00:00:00', 'flow_Nimbus.2014-09-30 00:00:00')",1.04589960733e-08
"('stor_Nimbus.2014-09-30 00:00:00', 'spill_Nimbus.2014-09-30 00:00:00')",-9.99980776904e-09
"('spill_Nimbus.2014-09-30 00:00:00', 'flow_Nimbus.2014-09-30 00:00:00')",-9.99984869415e-09
"('flow_Nimbus.2014-09-30 00:00:00', 'DELTA.2014-09-30 00:00:00')",4.59099363096e-10
"('INFLOW.2014-09-30 00:00:00', 'stor_New Melones.2014-09-30 00:00:00')",37.0240286351
"('stor_New Melones.2014-09-30 00:00:00', 'flow_New Melones.2014-09-30 00:00:00')",34.9986045789
"('stor_New Melones.2014-09-30 00:00:00', 'spill_New Melones.2014-09-30 00:00:00')",-9.99984158568e-09
"('spill_New Melones.2014-09-30 00:00:00', 'flow_New Melones.2014-09-30 00:00:00')",-9.99984156908e-09
"('flow_New Melones.2014-09-30 00:00:00', 'DELTA.2014-09-30 00:00:00')",34.9986045689
"('INFLOW.2014-09-30 00:00:00', 'stor_Pine Flat.2014-09-30 00:00:00')",29.0220953565
"('stor_Pine Flat.2014-09-30 00:00:00', 'flow_Pine Flat.2014-09-30 00:00:00')",28.1366935993
"('stor_Pine Flat.2014-09-30 00:00:00', 'spill_Pine Flat.2014-09-30 00:00:00')",-9.9998415857e-09
"('spill_Pine Flat.2014-09-30 00:00:00', 'flow_Pine Flat.2014-09-30 00:00:00')",-9.99984156907e-09
"('flow_Pine Flat.2014-09-30 00:00:00', 'DELTA.2014-09-30 00:00:00')",28.1366935893
"('SUPERSOURCE', 'INFLOW.2014-10-31 00:00:00')",338.169527617
"('DELTA.2014-10-31 00:00:00', 'SUPERSINK')",57.9226846791
"('INFLOW.2014-10-31 00:00:00', 'stor_Shasta.2014-10-31 00:00:00')",230.952297784
"('stor_Shasta.2014-10-31 00:00:00', 'flow_Shasta.2014-10-31 00:00:00')",2.42318711476e-11
"('stor_Shasta.2014-10-31 00:00:00', 'spill_Shasta.2014-10-31 00:00:00')",-9.99982725677e-09
"('spill_Shasta.2014-10-31 00:00:00', 'flow_Shasta.2014-10-31 00:00:00')",-9.99981327107e-09
"('flow_Shasta.2014-10-31 00:00:00', 'stor_Keswick.2014-10-31 00:00:00')",-9.97553969043e-09
"('INFLOW.2014-10-31 00:00:00', 'stor_Keswick.2014-10-31 00:00:00')",9.99783989084e-09
"('stor_Keswick.2014-10-31 00:00:00', 'flow_Keswick.2014-10-31 00:00:00')",1.00217987056e-08
"('stor_Keswick.2014-10-31 00:00:00', 'spill_Keswick.2014-10-31 00:00:00')",-9.99981388926e-09
"('spill_Keswick.2014-10-31 00:00:00', 'flow_Keswick.2014-10-31 00:00:00')",-9.99984838583e-09
"('flow_Keswick.2014-10-31 00:00:00', 'DELTA.2014-10-31 00:00:00')",2.19087179855e-11
"('INFLOW.2014-10-31 00:00:00', 'stor_Folsom.2014-10-31 00:00:00')",46.3837193006
"('stor_Folsom.2014-10-31 00:00:00', 'flow_Folsom.2014-10-31 00:00:00')",2.25220874528e-11
"('stor_Folsom.2014-10-31 00:00:00', 'spill_Folsom.2014-10-31 00:00:00')",-9.99982730829e-09
"('spill_Folsom.2014-10-31 00:00:00', 'flow_Folsom.2014-10-31 00:00:00')",-9.99981336997e-09
"('flow_Folsom.2014-10-31 00:00:00', 'stor_Nimbus.2014-10-31 00:00:00')",-9.97724972347e-09
"('INFLOW.2014-10-31 00:00:00', 'stor_Nimbus.2014-10-31 00:00:00')",9.99784025767e-09
"('stor_Nimbus.2014-10-31 00:00:00', 'flow_Nimbus.2014-10-31 00:00:00')",1.00201783702e-08
"('stor_Nimbus.2014-10-31 00:00:00', 'spill_Nimbus.2014-10-31 00:00:00')",-9.99981408336e-09
"('spill_Nimbus.2014-10-31 00:00:00', 'flow_Nimbus.2014-10-31 00:00:00')",-9.99984840198e-09
"('flow_Nimbus.2014-10-31 00:00:00', 'DELTA.2014-10-31 00:00:00')",2.02885234973e-11
"('INFLOW.2014-10-31 00:00:00', 'stor_New Melones.2014-10-31 00:00:00')",42.3009962592
"('stor_New Melones.2014-10-31 00:00:00', 'flow_New Melones.2014-10-31 00:00:00')",40.2755722028
"('stor_New Melones.2014-10-31 00:00:00', 'spill_New Melones.2014-10-31 00:00:00')",-9.99984112554e-09
"('spill_New Melones.2014-10-31 00:00:00', 'flow_New Melones.2014-10-31 00:00:00')",-9.99984110946e-09
"('flow_New Melones.2014-10-31 00:00:00', 'DELTA.2014-10-31 00:00:00')",40.2755721928
"('INFLOW.2014-10-31 00:00:00', 'stor_Pine Flat.2014-10-31 00:00:00')",18.5325142534
"('stor_Pine Flat.2014-10-31 00:00:00', 'flow_Pine Flat.2014-10-31 00:00:00')",17.6471124962
"('stor_Pine Flat.2014-10-31 00:00:00', 'spill_Pine Flat.2014-10-31 00:00:00')",-9.99984112521e-09
"('spill_Pine Flat.2014-10-31 00:00:00', 'flow_Pine Flat.2014-10-31 00:00:00')",-9.99984110979e-09
"('flow_Pine Flat.2014-10-31 00:00:00', 'DELTA.2014-10-31 00:00:00')",17.6471124862
"('SUPERSOURCE', 'INFLOW.2014-11-30 00:00:00')",351.187680783
"('DELTA.2014-11-30 00:00:00', 'SUPERSINK')",1659.65464013
"('INFLOW.2014-11-30 00:00:00', 'stor_Shasta.2014-11-30 00:00:00')",241.976725307
"('stor_Shasta.2014-11-30 00:00:00', 'flow_Shasta.2014-11-30 00:00:00')",798.332717783
"('stor_Shasta.2014-11-30 00:00:00', 'spill_Shasta.2014-11-30 00:00:00')",-9.99984126443e-09
"('spill_Shasta.2014-11-30 00:00:00', 'flow_Shasta.2014-11-30 00:00:00')",-9.99984111379e-09
"('flow_Shasta.2014-11-30 00:00:00', 'stor_Keswick.2014-11-30 00:00:00')",798.332717773
"('INFLOW.2014-11-30 00:00:00', 'stor_Keswick.2014-11-30 00:00:00')",9.99792526086e-09
"('stor_Keswick.2014-11-30 00:00:00', 'flow_Keswick.2014-11-30 00:00:00')",798.332717793
"('stor_Keswick.2014-11-30 00:00:00', 'spill_Keswick.2014-11-30 00:00:00')",-9.99984118008e-09
"('spill_Keswick.2014-11-30 00:00:00', 'flow_Keswick.2014-11-30 00:00:00')",-9.99984119877e-09
"('flow_Keswick.2014-11-30 00:00:00', 'DELTA.2014-11-30 00:00:00')",798.332717783
"('INFLOW.2014-11-30 00:00:00', 'stor_Folsom.2014-11-30 00:00:00')",51.2832829069
"('stor_Folsom.2014-11-30 00:00:00', 'flow_Folsom.2014-11-30 00:00:00')",607.538321554
"('stor_Folsom.2014-11-30 00:00:00', 'spill_Folsom.2014-11-30 00:00:00')",-9.99984124517e-09
"('spill_Folsom.2014-11-30 00:00:00', 'flow_Folsom.2014-11-30 00:00:00')",-9.99984113333e-09
"('flow_Folsom.2014-11-30 00:00:00', 'stor_Nimbus.2014-11-30 00:00:00')",607.538321544
"('INFLOW.2014-11-30 00:00:00', 'stor_Nimbus.2014-11-30 00:00:00')",9.99792526086e-09
"('stor_Nimbus.2014-11-30 00:00:00', 'flow_Nimbus.2014-11-30 00:00:00')",607.538321564
