date,INFLOW-stor_Folsom,INFLOW-stor_Keswick,INFLOW-stor_New Melones,INFLOW-stor_Nimbus,INFLOW-stor_Pine Flat,INFLOW-stor_Shasta,flow_Folsom-stor_Nimbus,flow_Keswick-DELTA,flow_New Melones-DELTA,flow_Nimbus-DELTA,flow_Pine Flat-DELTA,flow_Shasta-stor_Keswick,spill_Folsom-flow_Folsom,spill_Keswick-flow_Keswick,spill_New Melones-flow_New Melones,spill_Nimbus-flow_Nimbus,spill_Pine Flat-flow_Pine Flat,spill_Shasta-flow_Shasta,stor_Folsom-flow_Folsom,stor_Folsom-spill_Folsom,stor_Keswick-flow_Keswick,stor_Keswick-spill_Keswick,stor_New Melones-flow_New Melones,stor_New Melones-spill_New Melones,stor_Nimbus-flow_Nimbus,stor_Nimbus-spill_Nimbus,stor_Pine Flat-flow_Pine Flat,stor_Pine Flat-spill_Pine Flat,stor_Shasta-flow_Shasta,stor_Shasta-spill_Shasta
2013-08-31 00:00:00,8842085.49141,4421494.99357,4421047.76255,4421494.99357,4421055.4921,8842082.60439,-9.09081818182e-11,-9.09081818181e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818181e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,3.26011540864e-09,-9.09081818182e-11,2.38311635894e-09,-9.09081818182e-11,1.73360091884e-08,-9.09081818182e-11,3.25119937434e-09,-9.09081818182e-11,1.61599212045e-08,-9.09081818182e-11,2.60938790723e-09,-9.09081818182e-11
2013-09-30 00:00:00,8492159.93025,4169189.65421,4167382.18543,4169185.74299,4167392.66774,8717905.013,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,3.07182409849e-09,-9.09081818182e-11,1.9683916065e-09,-9.09081818182e-11,1.70916330484e-08,-9.09081818182e-11,3.06388069599e-09,-9.09081818182e-11,1.59873253285e-08,-9.09081818182e-11,2.12279375608e-09,-9.09081818182e-11
2013-10-31 00:00:00,8516531.06542,4260063.88299,4258270.85763,4258714.37541,4258279.43802,8588258.92898,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,3.11420273232e-09,-9.09081818182e-11,1.9683916065e-09,-9.09081818182e-11,1.66706481174e-08,-9.09081818182e-11,3.10604530497e-09,-9.09081818182e-11,1.59592008938e-08,-9.09081818182e-11,2.12279375608e-09,-9.09081818182e-11
2013-11-30 00:00:00,8850903.09226,4425900.26848,4425455.29589,4425900.26849,4425467.85787,8850893.07929,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,3.11330159233e-09,-9.09081818182e-11,2.09641588554e-09,-9.09081818182e-11,1.68648919144e-08,-9.09081818182e-11,3.10514874554e-09,-9.09081818182e-11,1.58849611117e-08,-9.09081818182e-11,2.27142857499e-09,-9.09081818182e-11
2013-12-31 00:00:00,11131168.3397,5566033.296,5565588.97647,5566033.296,5565604.96265,11131159.094,-9.09081818182e-11,-9.09081818181e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818181e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,3.15192672438e-09,-9.09081818182e-11,2.85500318771e-09,-9.09081818182e-11,1.80391832424e-08,-9.09081818182e-11,3.14357639216e-09,-9.09081818182e-11,1.57963070232e-08,-9.09081818182e-11,3.18151896399e-09,-9.09081818182e-11
2014-01-31 00:00:00,10762736.1335,4955029.10466,5161385.87494,4955028.82679,4953238.26151,11013446.0494,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,3.07182409849e-09,-9.09081818182e-11,1.9683916065e-09,-9.09081818182e-11,1.55459566793e-08,-9.09081818182e-11,3.06388069599e-09,-9.09081818182e-11,1.57868999534e-08,-9.09081818182e-11,2.12279375608e-09,-9.09081818182e-11
2014-02-28 00:00:00,12913873.2143,6457390.18233,6456943.66709,6457390.18233,6456951.99636,10894929.8166,-9.09081818181e-11,-9.09081818178e-11,-9.09081818182e-11,-9.09081818181e-11,-9.09081818182e-11,-9.09081818178e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,5.75044939014e-09,-9.09081818182e-11,2.94338082066e-08,-9.09081818182e-11,2.93716313152e-08,-9.09081818182e-11,5.72341065586e-09,-9.09081818182e-11,4.15901404155e-08,-9.09081818182e-11,2018942.52644,-9.09081818182e-11
2014-03-31 00:00:00,11843550.2392,5659187.99005,6094206.45343,5659791.36094,5844174.36916,10577298.4494,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,3.07182409849e-09,-9.09081818182e-11,1.9683916065e-09,-9.09081818182e-11,1.55459566793e-08,-9.09081818182e-11,3.06388069599e-09,-9.09081818182e-11,1.53528511536e-08,-9.09081818182e-11,2.12279375609e-09,-9.09081818182e-11
2014-04-30 00:00:00,11152070.0209,5226481.86438,5720392.43264,5226482.68337,5226034.94975,10329940.8078,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,3.07182409849e-09,-9.09081818182e-11,1.9683916065e-09,-9.09081818182e-11,1.55459566793e-08,-9.09081818182e-11,3.06388069599e-09,-9.09081818182e-11,1.53528511539e-08,-9.09081818182e-11,2.12279375608e-09,-9.09081818182e-11
2014-05-31 00:00:00,10690892.6505,4557808.41928,5332997.79828,4557808.54231,4557357.43962,10120814.3957,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,-9.09081818182e-11,3.07182409849e-09,-9.09081818182e-11,1.9683916065e-09,-9.09081818182e-11,1.55459566793e-08,-9.09081818182e-11,3.06388069599e-09,-9.09081818182e-11,1.53528511539e-08,-9.09081818182e-11,2.12279375608e-09,-9.09081818182e-11
